code,class,session,id
"posthoc2 <- TukeyHSD(x = a2, ""data$Treatment.of.IT"", conf.level = 0.95)",evaluation,311e20,3
"mean(data$Total.Citations.by..ISI.Web.of.Science...SSCI[data$Treatment.of.IT ==     ""Computational""])",exploratory,311e20,3
"mean(data$Total.Citations.by..ISI.Web.of.Science...SSCI[data$Treatment.of.IT ==     ""Proxy""])",exploratory,311e20,3
"mean(data$Total.Citations.by..ISI.Web.of.Science...SSCI[data$Treatment.of.IT ==         ""Nominal""])",exploratory,311e20,3
a3 <- aov(data$Total.Citations.by..ISI.Web.of.Science...SSCI ~     data$Classification..Exploitation.Exploration),modeling,311e20,3
"posthoc3 <- TukeyHSD(x = a3, ""data$Classification..Exploitation.Exploration"",     conf.level = 0.95)",evaluation,311e20,3
instantiation_total_cites[instantiation_total_cites == 0] <- 1,data cleaning,311e20,3
m1 <- displ$new(instantiation_total_cites),data cleaning,311e20,3
m1 = displ$new(instantiation_total_cites),data cleaning,311e20,3
m1$setPars(estimate_pars(m1)),modeling,311e20,3
modifying_total_cites[modifying_total_cites == 0] <- 1,data cleaning,311e20,3
"dir.create(Sys.getenv(""R_LIBS_USER""), showWarnings = FALSE, recursive = TRUE)",setup,853e20,3
"RawData <- read_csv(""Sindelar(1988)ReperformedDataAnalysis.csv"")",import,743e20,6
library(tidyverse),setup,6.9199999999999996e+22,1
library(tidyverse),setup,819e20,1
library(tidyverse),setup,687e20,1
library(tidyverse),setup,91e21,1
library(tidyverse),setup,325e20,1
mtcars %>% select(mpg),exploratory,325e20,1
"ggplot(mtcars, aes(mpg)) + geom_histogram()",exploratory,325e20,1
rm(list = ls()),setup,933e20,1
"source(""./R/helper/00_helper_lib_load.R"")",setup,933e20,1
"source(""./R/helper/00_helper_model_fcts.R"")",setup,933e20,1
"source(""./R/helper/00_helper_simulation_data.R"")",setup,933e20,1
"source(""./R/helper/99_helper_diagnostics.R"")",setup,933e20,1
"source(""./R/helper/02_helper_pgas.R"")",setup,933e20,1
"source(""./R/01_cBPF_as.R"")",setup,933e20,1
"source(""./R/02_pgas.R"")",setup,933e20,1
simulate_data <- T,setup,933e20,1
init_at_true <- F,data cleaning,933e20,1
pgas_run <- T,data cleaning,933e20,1
set.seed(139423),data cleaning,933e20,1
"source(""./analysis/2018-11-30/00_settings_simulation_run_init.R"")",data cleaning,933e20,1
if (simulate_data) {,data cleaning,933e20,1
},data cleaning,933e20,1
"source(""./analysis/2018-11-30/00_settings_simulation_run.R"")",data cleaning,933e20,1
} else {,data cleaning,933e20,1
"source(""./analysis/2018-11-30/00_settings_simulation_run_init.R"")",data cleaning,933e20,1
"par_true = true_vals, traj_init = deviate_states_init,",modeling,933e20,1
"par_true = true_vals, traj_init = deviate_states_init,",modeling,933e20,1
} else {,modeling,933e20,1
"out_gibbs <- pgas(N = num_particles, MM = num_mcmc, KK = KK,",modeling,933e20,1
if (pgas_run) {,modeling,933e20,1
"TT = TT, y = y_t, yz = yz_t, Za = za_t, Zb = zb_t, Zp = zp_t,",modeling,933e20,1
"Zq = zq_t, priors = c(prior_a, prior_b), par_init = par_init,",modeling,933e20,1
"TT = TT, y = y_t, yz = yz_t, Za = za_t, Zb = zb_t, Zp = zp_t,",modeling,933e20,1
"out_pgas <- pgas(N = num_particles, MM = num_mcmc, KK = KK,",modeling,933e20,1
"Zq = zq_t, priors = c(prior_a, prior_b), par_init = par_init,",modeling,933e20,1
"filtering = FALSE, num_plots_states = 1)",modeling,933e20,1
},modeling,933e20,1
"filtering = TRUE, num_plots_states = num_mcmc)",modeling,933e20,1
"source(""./analysis/2018-11-30/99_analyse_convergence_run.R"")",modeling,933e20,1
"source(""./analysis/2018-11-30/99_analyse_convergence_run.R"")",setup,933e20,1
library(strucchange),setup,536e20,1
library(dplyr),setup,536e20,1
library(ggplot2),setup,536e20,1
library(lubridate),setup,536e20,1
library(forecast),setup,536e20,1
"11), rep(7, 11), rep(8, 11), rep(9, 11), rep(10, 11), rep(11,",data cleaning,536e20,1
"11), rep(2, 11), rep(3, 11), rep(4, 11), rep(5, 11), rep(6,",data cleaning,536e20,1
"2005, 30, 60), beta4 = ifelse(year < 2005, 40, 80), beta5 = ifelse(year <",data cleaning,536e20,1
"9, 1, 0), oct = ifelse(month == 10, 1, 0), nov = ifelse(month ==",data cleaning,536e20,1
"11), rep(12, 11)))) %>% mutate(jan = ifelse(month == 1, 1,",data cleaning,536e20,1
"mutate(date = as.Date(paste(year, ""-"", month, ""-"", ""01"",",data cleaning,536e20,1
"monthly.df <- tbl_df(data.frame(year = rep(2000:2010, 12), month = c(rep(1,",data cleaning,536e20,1
"sep = """"), format = ""%Y-%m-%d"")) %>% arrange(year, month)",data cleaning,536e20,1
"2005, 70, 140), beta8 = ifelse(year < 2005, 80, 160), beta9 = ifelse(year <",data cleaning,536e20,1
beta6) + (july * beta7) + (aug * beta8) + (sept * beta9) +,data cleaning,536e20,1
(march * beta3) + (april * beta4) + (may * beta5) + (june *,data cleaning,536e20,1
(oct * beta10) + (nov * beta11) + (dec * beta12) + e) %>%,data cleaning,536e20,1
"7, 1, 0), aug = ifelse(month == 8, 1, 0), sept = ifelse(month ==",data cleaning,536e20,1
"3, 1, 0), april = ifelse(month == 4, 1, 0), may = ifelse(month ==",data cleaning,536e20,1
"0), feb = ifelse(month == 2, 1, 0), march = ifelse(month ==",data cleaning,536e20,1
"5, 1, 0), june = ifelse(month == 6, 1, 0), july = ifelse(month ==",data cleaning,536e20,1
"11, 1, 0), dec = ifelse(month == 12, 1, 0)) %>% mutate(beta1 = ifelse(year <",data cleaning,536e20,1
"2005, 90, 180), beta10 = ifelse(year < 2005, 100, 200), beta11 = ifelse(year <",data cleaning,536e20,1
"2005, 25, 50), beta12 = ifelse(year < 2005, 15, 30), e = rnorm(132,",data cleaning,536e20,1
"2005, 10, 20), beta2 = ifelse(year < 2005, 20, 40), beta3 = ifelse(year <",data cleaning,536e20,1
"10, 20)) %>% mutate(trips = (jan * beta1) + (feb * beta2) +",data cleaning,536e20,1
"2005, 50, 100), beta6 = ifelse(year < 2005, 60, 120), beta7 = ifelse(year <",data cleaning,536e20,1
"ggplot(monthly.df, aes(x = date, y = trips)) + geom_line() +",communication,536e20,1
geom_point(aes(color = factor(oct))),communication,536e20,1
"f_statistics <- Fstats(ts(trips, frequency = 12, start = c(2000,",modeling,536e20,1
"1)) ~ factor(month), data = monthly.df)",modeling,536e20,1
plot(f_statistics),communication,536e20,1
"summary(breakpoints(ts(trips, frequency = 12, start = c(2000,",evaluation,536e20,1
"1)) ~ factor(month), data = monthly.df))",evaluation,536e20,1
"beta12 = 15, e = rnorm(132, 20, 20)) %>% mutate(trips = (jan *",data cleaning,536e20,1
"4, 1, 0), may = ifelse(month == 5, 1, 0), june = ifelse(month ==",data cleaning,536e20,1
"beta7 = 70, beta8 = 80, beta9 = 90, beta10 = 100, beta11 = 25,",data cleaning,536e20,1
"2, 1, 0), march = ifelse(month == 3, 1, 0), april = ifelse(month ==",data cleaning,536e20,1
"12, 1, 0)) %>% mutate(int = 100, t = year - 1999, beta1 = 2000 -",data cleaning,536e20,1
"11), rep(12, 11)))) %>% mutate(jan = 1, feb = ifelse(month ==",data cleaning,536e20,1
"arrange(year, month)",data cleaning,536e20,1
"11), rep(7, 11), rep(8, 11), rep(9, 11), rep(10, 11), rep(11,",data cleaning,536e20,1
"6, 1, 0), july = ifelse(month == 7, 1, 0), aug = ifelse(month ==",data cleaning,536e20,1
beta8) + (sept * beta9) + (oct * beta10) + (nov * beta11) +,data cleaning,536e20,1
"20 * t, beta2 = 20, beta3 = 30, beta4 = 40, beta5 = 50, beta6 = 60,",data cleaning,536e20,1
beta1) + (feb * beta2) + (march * beta3) + (april * beta4) +,data cleaning,536e20,1
(may * beta5) + (june * beta6) + (july * beta7) + (aug *,data cleaning,536e20,1
"8, 1, 0), sept = ifelse(month == 9, 1, 0), oct = ifelse(month ==",data cleaning,536e20,1
"""-"", month, ""-"", ""01"", sep = """"), format = ""%Y-%m-%d"")) %>%",data cleaning,536e20,1
"10, 1, 0), nov = ifelse(month == 11, 1, 0), dec = ifelse(month ==",data cleaning,536e20,1
"(dec * beta12) + e) %>% mutate(date = as.Date(paste(year,",data cleaning,536e20,1
"monthly.df <- tbl_df(data.frame(year = rep(2000:2010, 12), month = c(rep(1,",data cleaning,536e20,1
"11), rep(2, 11), rep(3, 11), rep(4, 11), rep(5, 11), rep(6,",data cleaning,536e20,1
geom_point(aes(color = factor(oct))),communication,536e20,1
"ggplot(monthly.df, aes(x = date, y = trips)) + geom_line() +",communication,536e20,1
library(plotrix),setup,795e20,1
library(RColorBrewer),setup,795e20,1
library(ggplot2),setup,56e21,1
library(ggthemes),setup,56e21,1
"dir.create(Sys.getenv(""R_LIBS_USER""), showWarnings = FALSE, recursive = TRUE)",setup,9e22,1
library(ggplot2),import,44e21,7
library(plyr),setup,44e21,7
library(stringr),setup,44e21,7
library(reshape2),setup,44e21,7
library(ascii),setup,44e21,7
"source(""powerAnalysis/lib.R"")",setup,44e21,7
"kSummariesPattern <- ""results/mcmc_summaries_powerAnalysis_chrom%02d.txt""",import,44e21,7
kChromList <- 1:10,import,44e21,7
kNEffField <- 7,import,44e21,7
kThetaPostmeanField <- 1,import,44e21,7
"kSummaryPath <- ""out/mcmc_diagnostics_powerAnalysis.txt""",import,44e21,7
"kPlotPath <- ""out/mcmc_diagnostics_powerAnalysis.pdf""",import,44e21,7
"kQuantiles <- c(5e-04, 0.005, 0.025, 0.05, 0.1, 0.9, 0.95, 0.975,     0.995, 0.9995)",not sure,44e21,7
library(ggplot2),exploratory,486e20,8
"n.eff.list <- lapply(kChromList, function(chrom) data.frame(chrom = chrom,     n.eff = ReadColumnViaPipe(sprintf(kSummariesPattern, chrom),         col = kNEffField, skip = 1)))",not sure,44e21,7
library(dplyr),setup,465e20,9
library(lubridate),data cleaning,486e20,8
"n.eff.df <- Reduce(rbind, n.eff.list)",data cleaning,44e21,7
library(reshape2),setup,465e20,9
rm(n.eff.list),not sure,44e21,7
library(igraph),setup,465e20,9
"rm(list = setdiff(ls(), ""base_path""))",setup,486e20,8
library(tidyr),setup,465e20,9
"load(file.path(base_path, ""data"", ""output"", ""manual_puzzles"",     ""clean_manual_puzzles.RData""))",import,486e20,8
library(ggplot2),setup,552e19,10
"performance <- filter(performance, year(time) != 2016) %>% arrange(time) %>%     mutate(game_nr = 1:nrow(.)) %>% mutate(week = week(time))",data cleaning,486e20,8
library(lubridate),setup,552e19,10
"rm(list = setdiff(ls(), ""base_path""))",setup,552e19,10
"game_nr_end_of_week <- c(performance$game_nr[which(diff(performance$week) !=     0)], max(performance$game_nr))",data cleaning,486e20,8
names(game_nr_end_of_week) <- unique(performance$week),exploratory,486e20,8
"load(file.path(base_path, ""data"", ""output"", ""manual_puzzles"",     ""clean_manual_puzzles.RData""))",import,552e19,10
"graph_rating_progression <- ggplot(data = performance, aes(x = game_nr,     y = user_rating)) + geom_line(colour = ""grey50"") + geom_vline(xintercept = game_nr_end_of_week) +     annotate(""text"", x = game_nr_end_of_week - 10, y = 1200,         angle = 90, label = paste(""week"", names(game_nr_end_of_week),             sep = "" ""))",communication,486e20,8
"diffdir <- ""/n/rinn_data1/seq/lgoff/Projects/BrainMap/data/diffs""",setup,213e20,11
"graphs <- mget(ls()[grep(pattern = ""graph_"", x = ls())])",not sure,486e20,8
"save_path_graphs <- file.path(base_path, ""analysis"", ""output"")",export,486e20,8
"mapply(ggsave, file = paste0(file.path(save_path_graphs, names(graphs)),     "".png""), plot = graphs)",export,486e20,8
files <- list.files(path = diffdir),setup,213e20,11
"reusable <- c(""odds_var"", ""td_bookmax"", ""td_low_odds"")",not sure,486e20,8
"save_path_reusable <- file.path(base_path, ""analyse"", ""multiple variables"",     ""exploratory analysis"", ""output exploratory analysis"", ""bookmakers"",     ""reusable data"")",setup,486e20,8
files[1] <- NA,not sure,213e20,11
files[8] <- NA,data cleaning,213e20,11
files[29] <- NA,data cleaning,213e20,11
files[30] <- NA,data cleaning,213e20,11
files[31] <- NA,data cleaning,213e20,11
"performance <- filter(performance, year(time) != 2016) %>% arrange(time) %>%     mutate(game_nr = 1:nrow(.)) %>% mutate(week = week(time))",data cleaning,552e19,10
files <- files[!is.na(files)],data cleaning,213e20,11
names <- files,data cleaning,213e20,11
"filepath2 <- ""/Data/RigCountByTrajectory.csv""",import,2.9400000000000002e+22,12
"path <- c(getwd(), filepath2)",setup,2.9400000000000002e+22,12
"split <- data.frame(strsplit(names, ""_""))",setup,213e20,11
"game_nr_end_of_week <- c(performance$game_nr[which(diff(performance$week) !=     0)], max(performance$game_nr))",data cleaning,552e19,10
names(game_nr_end_of_week) <- unique(performance$week),data cleaning,552e19,10
"graph_rating_progression <- ggplot(data = performance, aes(x = game_nr,     y = user_rating)) + geom_line(colour = ""grey50"") + geom_vline(xintercept = game_nr_end_of_week) +     annotate(""text"", x = game_nr_end_of_week - 10, y = 1200,         angle = 90, label = paste(""week"", names(game_nr_end_of_week),             sep = "" ""))",communication,552e19,10
"rownames(split) <- c(""strain"", ""vs"", ""wt"", ""timepoint"")",setup,213e20,11
"mat <- matrix(nrow = dim(split)[2], ncol = 4)",setup,213e20,11
data = data.frame(mat),setup,213e20,11
"colnames(data) <- c(""strain"", ""timepoint"", ""filename"", ""dir"")",setup,213e20,11
},setup,213e20,11
data$filename[i] <- filename,setup,213e20,11
"data$strain[i] <- as.character(split[1, i])",setup,213e20,11
"filename <- paste(split[, i], collapse = ""_"")",setup,213e20,11
"data$timepoint[i] <- as.character(split[4, i])",setup,213e20,11
"for (i in seq(1, (dim(split)[2]))) {",setup,213e20,11
"data$dir[i] <- paste(diffdir, filename, sep = ""/"")",setup,213e20,11
"write.table(data, ""autoanalysisInfo.csv"", sep = "","")",export,213e20,11
"dat <- read.csv(""autoanalysisInfo.csv"", header = TRUE, stringsAsFactors = FALSE)",import,213e20,11
i <- as.numeric(as.character(commandArgs(TRUE)[1])),data cleaning,213e20,11
"gtex.data.file <- file.path("".."", ""data"", ""GTEx_Analysis_2016-01-15_v7_RNASeQCv1.1.8_gene_median_tpm.gct.gz"")",import,857e20,13
"pc.plot.file <- ""../output/gtexpca.png""",import,857e20,13
filename <- dat$filename[i],data cleaning,213e20,11
print(filename),exploratory,213e20,11
library(ggplot2),setup,857e20,13
print(dat$strain[i]),exploratory,213e20,11
library(cowplot),setup,857e20,13
dir.create(filename),setup,213e20,11
setwd(filename),setup,213e20,11
"source(""../code/gtexpca.functions.R"")",setup,857e20,13
gtex <- read.gtex.data(gtex.data.file),import,857e20,13
"library(""dplyr"")",setup,725e20,14
"knit2html(""/n/rinn_data1/users/agroff/GITHUB/BrainMap/analysis/StrainTemplate.Rmd"",     output = paste(filename, "".md"", sep = """"), quiet = TRUE)",not sure,213e20,11
"library(""readr"")",setup,725e20,14
library(knitr),setup,213e20,11
"analysisdir <- ""/n/rinn_data1/users/agroff/GITHUB/BrainMap/analysis/""",setup,213e20,11
"diffdir <- ""/n/rinn_data1/seq/lgoff/Projects/BrainMap/data/diffs""",setup,213e20,11
setwd(diffdir),setup,213e20,11
"cat(sprintf(""Total number of tissue types: %d\n"", nrow(gtex)))",communication,857e20,13
"cat(sprintf(""Total number of genes: %d\n"", ncol(gtex)))",communication,857e20,13
"library(""tximport"")",import,725e20,14
"library(""devtools"")",import,725e20,14
"library(""SummarizedExperiment"")",import,725e20,14
"rows <- !is.element(rownames(gtex), c(""pancreas"", ""whole blood""))",data cleaning,857e20,13
"load_all(""../seqUtils/"")",import,725e20,14
"gtex <- gtex[rows, ]",data cleaning,857e20,13
"load_all(""analysis/housekeeping/"")",import,725e20,14
gtex.pca <- prcomp(gtex),modeling,857e20,13
"sample_names = read.table(""analysis/data/sample_lists/SL1344_names_all.txt"",     sep = ""\t"", comment.char = """", stringsAsFactors = FALSE)[, 1]",import,725e20,14
"print(summary(gtex.pca)$importance[, 1:2])",communication,857e20,13
pdf(NULL),communication,857e20,13
"p <- plot.gtex.top2pcs(gtex, gtex.pca)",exploratory,857e20,13
"ggsave(pc.plot.file, p, height = 4, width = 4, dpi = 200)",exploratory,857e20,13
dev.off(),exploratory,857e20,13
design_matrix = constructDesignMatrix_SL1344(sample_names),not sure,725e20,14
"transcript_data = tbl_df(readRDS(""../../annotations/GRCh38/genes/Ensembl_87/Homo_sapiens.GRCh38.87.compiled_tx_metadata.rds"")) %>%     dplyr::rename(gene_id = ensembl_gene_id, transcript_id = ensembl_transcript_id,        ""babk"", 2, replicate)) %>% dplyr::arrange(donor, condition) %>%      gene_name = external_gene_name, chr = chromosome_name)",data cleaning,725e20,14
"filtered_transcscript_data = readRDS(""../../annotations/GRCh38/genes/Ensembl_87/Homo_sapiens.GRCh38.87.compiled_tx_metadata.filtered.rds"")",import,725e20,14
"file_names = file.path(""processed/salmonella/salmon/Ensembl_87/"",     design_matrix$sample_id, ""quant.sf"")",import,725e20,14
names(file_names) = design_matrix$sample_id,not sure,725e20,14
"Code will appear in this box. Click on the classifier below that best fits the code, then click the NEXT button. Press START to begin.",setup,1.0300000000000001e+22,15
"Code will appear in this box. Click on the classifier below that best fits the code, then click the NEXT button. Press START to begin.",setup,1.0300000000000001e+22,15
"setwd(""/mnt/lustre/home/shim/multiscale_analysis"")",setup,457e20,16
"multiscale.analysis.repodir <- scan("".multiscale_analysis.repodir.txt"",     what = character())",import,457e20,16
"info.path = ""/mnt/lustre/home/shim/multiscale_analysis/analysis/roger_ATAC/tmp/Copper.2048.both.msOnly.info""",setup,457e20,16
siteSize = 2048,setup,457e20,16
"treatment = ""Copper""",not sure,457e20,16
null = FALSE,not sure,457e20,16
"strand = ""both""",not sure,457e20,16
library(synapseClient),setup,189e20,17
synapseLogin(),setup,189e20,17
"deseq.dat.path = ""/mnt/lustre/home/shim/multiscale_analysis/analysis/roger_ATAC/run/deseq/""",import,457e20,16
"diffexScriptlist = list(list(url = ""https://raw.githubusercontent.com/sgosline/dNFLandscape/master/analysis/2016-05-04/encodeSkinAnalysis_ExprOnly.R""),     list(url = ""https://raw.githubusercontent.com/Sage-Bionetworks/dermalNF/master/bin/dermalNFData.R""))",not sure,189e20,17
numSam = 6,not sure,457e20,16
"txtfiles = list.files(""."")",setup,189e20,17
"txtfiles = txtfiles[grep(""txt"", txtfiles)]",data cleaning,189e20,17
"used = list(list(entity = ""syn6035999""), list(entity = ""syn5579598"")))",not sure,189e20,17
for (file in txtfiles) {,not sure,189e20,17
},not sure,189e20,17
"synStore(File(file, parentId = ""syn7518454""), executed = diffexScriptlist,",not sure,189e20,17
